645,KIT CALIBRADOR QUIMICA 7,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",0798,2,000027253,2976/2019,04/05/2019,GUARULHOS,SP
646,KIT CALIBRATOR QUIMICA 7,ORTHO CLINICAL DIAGNOSTICOS,798,2,27253,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
647,KIT COMPL TUBOS CLICK SEAL,ALERE S/A,PECAS,1,1985,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
648,KIT COMPL TUBOS CLICK SEAL,ALERE S/A,PECAS,1,1985,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
649,KIT DE DISSECCAO ENDONASAL PRC PLUS,Razek Equipamentos LTDA,LOTE 000062,5,49373,3155/2017,24/10/2017,SÃO PAULO,SP
650,KIT DE DISSECCAO ENDONASAL PRC PLUS,Razek Equipamentos LTDA,LOTE 000059,4,49373,3155/2017,24/10/2017,SÃO PAULO,SP
651,"KIT DE GUIAS/ANGULADORES DE AGULHA PARA ULTRASSOM,MODELO GUIA DE AGULHA 18G.","BARD BRASIL INDÚSTRIA ECOMÉRCIO DE PRODUTOS PARA A",RECT2469,10,49604,021-02148/2019,25/02/2019,Rio de Janeiro,RJ
652,"KIT DE GUIAS/ANGULADORES DE AGULHA PARA ULTRASSOM,MODELO GUIA DE AGULHA 20G.","BARD BRASIL INDÚSTRIA ECOMÉRCIO DE PRODUTOS PARA A",RECS3072,2,49591,021-02148/2019,25/02/2019,Rio de Janeiro,RJ
653,"KIT DE GUIAS/ANGULADORES DE AGULHA PARA ULTRASSOM,MODELO GUIA DE AGULHA 21G.","BARD BRASIL INDÚSTRIA ECOMÉRCIO DE PRODUTOS PARA A",RECT1705,7,49637,021-02148/2019,25/02/2019,Rio de Janeiro,RJ
654,"KIT DE GUIAS/ANGULADORES DE AGULHA PARA ULTRASSOM,MODELO GUIA DE AGULHA 21G.","BARD BRASIL INDÚSTRIA ECOMÉRCIO DE PRODUTOS PARA A",RECT1705,8,49635,021-02148/2019,25/02/2019,Rio de Janeiro,RJ
655,"KIT DE GUIAS/ANGULADORES DE AGULHA PARA ULTRASSOM,MODELO GUIA DE AGULHA 21G.","BARD BRASIL INDÚSTRIA ECOMÉRCIO DE PRODUTOS PARA A",RECT1705,10,49588,021-02148/2019,25/02/2019,Rio de Janeiro,RJ
656,"KIT DE GUIAS/ANGULADORES DE AGULHA PARA ULTRASSOM,MODELO GUIA DE AGULHA 21G.","BARD BRASIL INDÚSTRIA ECOMÉRCIO DE PRODUTOS PARA A",RECT1705,7,49592,021-02148/2019,25/02/2019,Rio de Janeiro,RJ
657,KIT ENDOSCOPICO ENDONASAL PRC -,Razek Equipamentos LTDA,LOTE 000052,20,49373,3155/2017,24/10/2017,SÃO PAULO,SP
658,KIT K-MED DIA DOS NAMORADOS,"NUTRACOM INDUTRIA E COMERCIOLTDA",1909327,2 unidades,326782,2019-028237260-001,15/06/2019,BRUMADINJO,MG
659,KIT OASYS 120 Lentes,JOHNSON & JOHNSON,908190015,1,3517379-1,NA,17/09/2019,VILA VELHA,ES
660,KIT PARA CIMENTAÇÃO INCOMEPE,"DPA DISTRIBUIDORA PAULISTA DEARTIGOS MÉDICOS LTDA",052622,2,107548,3071/2019,23/07/2019,SÃO PAULO,SP
661,"KIT PARA HEMODIALISE 8MM PRE BOMBA_46BP (Conj. Desc. Circ.Assistida)",Allmed Pronefro Brasil,B190045,56 unidades,49767,20.190.624.103.700.400,08/06/2019,"BR 381 – KM 372 – JoãoMonvelade",MG
662,Kit Polimento Diamond Master,DentsCare LTDA,20419,62,52932,2258/2019,24/06/2019,SÃO PAULO,SP
663,K-MED 2 EM 1 GEL FR 203 G,"NUTRACOM INDUTRIA E COMERCIOLTDA",1908000,2 unidades,326782,2019-028237260-001,15/06/2019,BRUMADINJO,MG
664,K-MED 2 EM 1 GEL FR 203 G,"NUTRACOM INDUTRIA E COMERCIOLTDA",1908000,2 unidades,326835,2019-028237260-001,15/06/2019,BRUMADINJO,MG
665,K-MED 2 EM 1 GEL FR 203 G,"NUTRACOM INDUTRIA E COMERCIOLTDA",1908000,2 unidades,326939,2019-028237260-001,15/06/2019,BRUMADINJO,MG
666,K-MED 2 EM 1 GEL FR 203 G,"NUTRACOM INDUTRIA E COMERCIOLTDA",1908000,6 unidades,326979,2019-028237260-001,15/06/2019,BRUMADINJO,MG
667,K-MED GEL 2 EM 1 3 SAC X 5G,"NUTRACOM INDUTRIA E COMERCIOLTDA",1901173,2 unidades,326835,2019-028237260-001,15/06/2019,BRUMADINJO,MG
668,K-MED GEL BG 50 G,"NUTRACOM INDUTRIA E COMERCIOLTDA",1906687,12 unidades,326831,2019-028237260-001,15/06/2019,BRUMADINJO,MG
669,K-MED GEL BG 50 G,"NUTRACOM INDUTRIA E COMERCIOLTDA",1906687,3 unidades,326835,2019-028237260-001,15/06/2019,BRUMADINJO,MG
670,K-MED GEL BG 50 G,"NUTRACOM INDUTRIA E COMERCIOLTDA",1906687,6 unidades,326979,2019-028237260-001,15/06/2019,BRUMADINJO,MG
671,K-MED HOT FR 200 G,"NUTRACOM INDUTRIA E COMERCIOLTDA",1908807,2 unidades,326782,2019-028237260-001,15/06/2019,BRUMADINJO,MG
672,K-MED HOT FR 200 G,"NUTRACOM INDUTRIA E COMERCIOLTDA",1908807,2 unidades,326939,2019-028237260-001,15/06/2019,BRUMADINJO,MG
673,KO124G SUT CC 2 0 3X70 AG CTX CT SC30,PROFARMA SPECIALTY S.A.,AJ9752,1 CX,10799,1086/2019,30/01/2019,PORTÃO,RS
674,KOBSABS0 -KIT OBS ABS SINTETICO 0,BIOLINE FIOS CIRÚRGICOS LTDA,2019002500,240 ENVELOPES,77596,11727650,29/08/2019,APARECIDA DE GOIÂNIA,GO
675,LACTATO - REATIVO SECO VITROS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",3001036054,8,000027289,2976/2019,04/05/2019,GUARULHOS,SP
676,LÂMINA DE SERRA ESTÉRIL,"DPA DISTRIBUIDORA PAULISTA DEARTIGOS MÉDICOS LTDA",291118-011,1,8541,3071/2019,23/07/2019,SÃO PAULO,SP
677,LÂMINA DE SERRA ESTÉRIL,"DPA DISTRIBUIDORA PAULISTA DEARTIGOS MÉDICOS LTDA",130117-01,1,6731,3071/2019,23/07/2019,SÃO PAULO,SP
678,"LÂMINA DE SHAVER CMA 4,5  TIPO 02","DPA DISTRIBUIDORA PAULISTA DEARTIGOS MÉDICOS LTDA",14,1,1523,3071/2019,23/07/2019,SÃO PAULO,SP
679,"LÂMINA SAGITAL ZO 72 x 13 x 1,0 MM (LT)","DPA DISTRIBUIDORA PAULISTA DEARTIGOS MÉDICOS LTDA",2503/17,1,3377,3071/2019,23/07/2019,SÃO PAULO,SP
680,"LÂMINA SAGITAL ZO 90 x 19,5 x 1,0 MM (LT)","DPA DISTRIBUIDORA PAULISTA DEARTIGOS MÉDICOS LTDA",2635/18,1,3530,3071/2019,23/07/2019,SÃO PAULO,SP
681,LAMINAS DE BISTURI DESCARTÁVEIS N20 AÇO CARBONO,SG TECNOLOGIA CLÍNICA LTDA,E1290,10,1379,1732/2019,30/07/2019,SÃO MIGUEL PAULISTA,SP
682,LANCETA D ESEGURANÇA SL UNIQMED 28G,SG TECNOLOGIA CLÍNICA LTDA,1808123702,4,1379,1732/2019,30/07/2019,SÃO MIGUEL PAULISTA,SP
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
683,"LANCETA ESTERIL, EM ACO INOX PARA PUNCAO CAPILAR",INJEX,1711006,2.000 UNI,3259958,918-00149/2019,05/04/2019,Rio de Janeiro,RJ
684,"LANCETA ESTERIL, EM ACO INOX PARA PUNCAO CAPILAR",INJEX,4.000 UNI,-,3316670,039-03693/2019,08/05/2019,RIO DE JANEIIRO,RJ
685,"LANCETA ESTERIL, EM ACO INOX PARA PUNCAO CAPILAR",INJEX,4.000 UNI,-,3316674,039-03693/2019,08/05/2019,RIO DE JANEIIRO,RJ
686,"LANCETA ESTERIL, EM ACO INOX PARA PUNCAO CAPILAR",INJEX,4.000 UNI,-,3316682,039-03693/2019,08/05/2019,RIO DE JANEIIRO,RJ
687,LANCETADOR TIPO CANETA,INJEX,E1426,15 UNI,"3259998 /3260002 /",918-00149/2019,05/04/2019,Rio de Janeiro,RJ
688,LANCETADOR TIPO CANETA,INJEX,5 UNI,-,3316649,039-03693/2019,08/05/2019,RIO DE JANEIIRO,RJ
689,LANCETADOR TIPO CANETA,INJEX,5 UNI,-,3316660,039-03693/2019,08/05/2019,RIO DE JANEIIRO,RJ
690,LANCETAS UNIQMED 30G,SG TECNOLOGIA CLÍNICA LTDA,190101,10,1379,1732/2019,30/07/2019,SÃO MIGUEL PAULISTA,SP
691,LENTE INTRAOCULAR ACRÍLICA,JJSV PRODUTOS ÓTICOS LTDA,8326471709,01 UNID.,NF 141799,"BO não registrado paraExtravio da Mercadoria",29/04/2019,SÃO PAULO,SP
692,LENTE INTRAOCULAR ACRÍLICA,JJSV PRODUTOS ÓTICOS LTDA,8215811748,01 UNID.,NF 141799,"BO não registrado paraExtravio da Mercadoria",29/04/2019,SÃO PAULO,SP
693,LENTE INTRAOCULAR MULTIFOCAL ACRÍLICA,JJSV PRODUTOS ÓTICOS LTDA,8246611815,01 UNID.,NF 141799,"BO não registrado paraExtravio da Mercadoria",29/04/2019,SÃO PAULO,SP
694,LENTE LUNARE BLUE SAG2 DW +0000,BL Indústria Otica Ltda,P84310700,414,N/A,N/A,"February,2019",Porto Alegre,RS
695,LENTE LUNARE DARK GREEN SAG2 DW +0400,BL Indústria Otica Ltda,P84310622,23,N/A,N/A,"February,2019",Porto Alegre,RS
696,LENTE LUNARE DARK GREEN SAG2 DW -0500,BL Indústria Otica Ltda,P84310632,40,N/A,N/A,"February,2019",Porto Alegre,RS
697,LENTE LUNARE GREEN SAG2 DW +0000,BL Indústria Otica Ltda,P84310737,538,N/A,N/A,"February,2019",Porto Alegre,RS
698,LENTE LUNARE GREEN SAG2 FW +0000,BL Indústria Otica Ltda,p84410509,986,N/A,N/A,"February,2019",Porto Alegre,RS
699,LENTE LUNARE HAZEL SAG2 DW +0300,BL Indústria Otica Ltda,P84310645,27,N/A,N/A,"February,2019",Porto Alegre,RS
700,LENTE LUNARE HAZEL SAG2 DW -0425,BL Indústria Otica Ltda,P84310729,27,N/A,N/A,"February,2019",Porto Alegre,RS
701,LENTE LUNARE HAZEL SAG2 DW -0750,BL Indústria Otica Ltda,P84310661,39,N/A,N/A,"February,2019",Porto Alegre,RS
702,LENTE LUNARE LIGHT BLUE SAG2 FW +0000,BL Indústria Otica Ltda,p84410527,480,N/A,N/A,"February,2019",Porto Alegre,RS
703,LIAISON XL MUREX CHAGAS (310280) 10077,REM INDUSTRIA E COMERCIO LTDA,187020A,20,53741,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
704,LIAISON XL MUREX CHAGAS (310280) 10077,REM INDUSTRIA E COMERCIO LTDA,187020A,20,53741,803/2019,04/05/2019,UNICARGO,SP
705,LIAISON XL MUREX CHAGAS (310280) 10077,REM INDUSTRIA E COMERCIO LTDA,187020A,20,53741,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
706,LIAISON XL MUREX CHAGAS 100TT,REM INDÚSTRIA E COMÉRCIO,187020A,20,53741,803/2019,04/05/2019,Unicargo,-
707,LIAISON XL STARTER KIT,REM INDÚSTRIA E COMÉRCIO,811051,2,53744,803/2019,04/05/2019,Unicargo,-
708,LIAISON XL STARTER KIT (INICIALIZAÇAO 319200),REM INDUSTRIA E COMERCIO LTDA,811051,2,53744,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
709,LIAISON XL STARTER KIT (INICIALIZAÇAO 319200),REM INDUSTRIA E COMERCIO LTDA,811051,2,53744,803/2019,04/05/2019,UNICARGO,SP
710,LIAISON XL STARTER KIT (INICIALIZAÇAO 319200),REM INDUSTRIA E COMERCIO LTDA,811051,2,53744,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
711,Lima Waveone Gold Primary 25 mm caixa com 3 unidades,Dentsply Ind. e Com. Ltda.,1478250,1 unidade/caixa,884,14985_2019,28.06.2019,BAURU,SP
712,Limitador de Profundidade 10mm,DentsCare,230216,1,8523,2019-041578938-010,27/08/2019,BELO HORIZONTE,MG
713,Limitador de Profundidade 11mm,DentsCare,161865,1,8523,2019-041578938-011,27/08/2019,BELO HORIZONTE,MG
714,Limitador de Profundidade 13mm,DentsCare,162011,1,8523,2019-041578938-012,27/08/2019,BELO HORIZONTE,MG
715,Limitador de Profundidade 15mm,DentsCare,162215,1,8523,2019-041578938-013,27/08/2019,BELO HORIZONTE,MG
716,Limitador de Profundidade 7mm,DentsCare,171214,1,8523,2019-041578938-009,27/08/2019,BELO HORIZONTE,MG
717,"LINHAS FLEXIVEIS DE RETORNO APLICADAS NO COMPRESSORDO RESFRIADOR MAGNETICO","GE HEALTHCARE DO BRASIL COM ESERV",,1,691160,2976/2019 - 809/2019,04/05/2019,Guarulhos,SP
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
718,LIPASA - REATIVO SECO VITROS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",4433345908,4,000027302,2976/2019,04/05/2019,GUARULHOS,SP
719,LIPASA - REATIVO SECO VITROS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",4433345908,1,000027289,2976/2019,04/05/2019,GUARULHOS,SP
720,LIPASA - REATIVO SECO VITROS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",4433345908,1,000027287,2976/2019,04/05/2019,GUARULHOS,SP
721,LIQUICHEK CARDIAC MARKERS PLUS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",29870,3,000027252,2976/2019,04/05/2019,GUARULHOS,SP
722,LIQUICHEK CARDIAC MARKERS PLUS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",29870,1,000027270,2976/2019,04/05/2019,GUARULHOS,SP
723,Liquichek Urine Chemistry Cont,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",68521,1,000027252,2976/2019,04/05/2019,GUARULHOS,SP
724,LIQUID PERFORMANCE VERIFER I,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",D6163,1,000027289,2976/2019,04/05/2019,GUARULHOS,SP
725,LIQUID PERFORMANCE VERIFER I,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",D6163,2,000027253,2976/2019,04/05/2019,GUARULHOS,SP
726,LIQUID PERFORMANCE VERIFER I,ORTHO CLINICAL DIAGNOSTICOS,D6163,2,27253,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
727,LIQUID PERFORMANCE VERIFIER II,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",G6496,1,000027289,2976/2019,04/05/2019,GUARULHOS,SP
728,LIQUID PERFORMANCE VERIFIER II,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",G6496,1,000027287,2976/2019,04/05/2019,GUARULHOS,SP
729,LISTER WHITE EXTREME MENTA12X236ML POR,JOHNSON & JOHNSON INDL LTDA,187884,1,3358715,125/2019,23/03/2019,CAMPINAS,SP
730,M.PLUS UD 3-0 70CM 1 PS1 PLAS,"JOHNSON &JOHNSON MEDICALBRASIL",MCZ791,72,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
731,M.PLUS UD 3-0 70CM 1 PS1 PLAS,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",MCZ791,72,431602,19/52056,04/05/2019,GUARULLHOS,SP
732,M.PLUS UD 3-0 70CM 1 PS2 PLAS,"JOHNSON &JOHNSON MEDICALBRASIL",MLM312,216,431523,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
733,M.PLUS UD 3-0 70CM 1 PS2 PLAS,"JOHNSON &JOHNSON MEDICALBRASIL",MLM312,1,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
734,M.PLUS UD 3-0 70CM 1 PS2 PLAS,"JOHNSON &JOHNSON MEDICALBRASIL",MLM312,216,431523,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
735,M.PLUS UD 3-0 70CM 1 PS2 PLAS,"JOHNSON &JOHNSON MEDICALBRASIL",MLM312,1,431521,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
736,M.PLUS UD 3-0 70CM 1 PS2 PLAS,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",MLM312,36,431521,19/52056,04/05/2019,GUARULLHOS,SP
737,M.PLUS UD 3-0 70CM 1 PS2 PLAS,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",MLM312,216,431523,19/52056,04/05/2019,GUARULLHOS,SP
738,M.PLUS UD 4-0 45CM 1-PS2 PLAS,"JOHNSON &JOHNSON MEDICALBRASIL",MCP496G,20,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
739,M.PLUS UD 4-0 45CM 1-PS2 PLAS,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",ML5009,240,431602,19/52056,04/05/2019,GUARULLHOS,SP
740,M.PLUS UD 4-0 70CM 1 PS2 PLAS,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",MMM628,252,431635,19/52056,04/05/2019,GUARULLHOS,SP
741,M.PLUS UD 4-0 70CM 1-PS2 PLAS,"JOHNSON &JOHNSON MEDICALBRASIL",MMM628,252,431635,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
742,M.PLUS UD 4-0 70CM 1-PS2 PLAS,"JOHNSON &JOHNSON MEDICALBRASIL",MMM628,252,431635,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
743,M.PLUS UD 5-0 45CM 1-PS2 PLAS,"JOHNSON &JOHNSON MEDICALBRASIL",MJK031,2,431602,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
744,M.PLUS UD 5-0 45CM 1-PS2-PLAS,"JOHNSON & JOHNSON DO BRASILINDÚSTRIA E COMÉRCIO DE",MJK031,24,431602,19/52056,04/05/2019,GUARULLHOS,SP
745,MAGNESIO - REATIVO SECO VITROS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",0432855755,3,000027302,2976/2019,04/05/2019,GUARULHOS,SP
746,MAGNESIO - REATIVO SECO VITROS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",0432855755,8,000027289,2976/2019,04/05/2019,GUARULHOS,SP
747,MAGNESIO - REATIVO SECO VITROS,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",0432855755,2,000027287,2976/2019,04/05/2019,GUARULHOS,SP
748,MANYFILL D VIAL,Guerbet Produtos Radiológicos Ltda,PM18403,20 unidades,134368,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
749,MANYFILL D VIAL,Guerbet Produtos Radiológicos Ltda,PM18403,15 unidades,134370,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
750,MANYFILL D VIAL,Guerbet Produtos Radiológicos Ltda,PM18403,50 unidades,134369,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
751,MANYFILL D VIAL,Guerbet Produtos Radiológicos Ltda,PM18403,20 unidades,134368,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
752,MANYFILL D VIAL,Guerbet Produtos Radiológicos Ltda,PM18403,15 unidades,134370,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
753,MANYFILL D VIAL,Guerbet Produtos Radiológicos Ltda,PM18403,50 unidades,134369,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
754,MANYFILL S VIAL,Guerbet Produtos Radiológicos Ltda,PM18282,240 unidades,134363,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
755,MANYFILL S VIAL,Guerbet Produtos Radiológicos Ltda,PM18282,20 unidades,134354,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
756,MANYFILL S VIAL,Guerbet Produtos Radiológicos Ltda,PM18282,240 unidades,134363,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
757,MANYFILL S VIAL,Guerbet Produtos Radiológicos Ltda,PM18282,20 unidades,134354,918-00092/2019,21/02/2019,RIO DE JANEIRO,RJ
758,Martelete,Dentscare,173453,1,149974,2019/215905,20/02/2019,Cutitiba,PR
759,Martelete,DentsCare,182034,1,8523,2019-041578938-028,27/08/2019,BELO HORIZONTE,MG
760,Maxxion R Kit A2,DentsCare LTDA,220519,5,52932,2258/2019,24/06/2019,SÃO PAULO,SP
761,Maxxion R Liquid,DentsCare LTDA,80519,5,53009,2258/2019,24/06/2019,SÃO PAULO,SP
762,Maxxion R Powder A 2,DentsCare LTDA,110319,6,53009,2258/2019,24/06/2019,SÃO PAULO,SP
763,Maxxion R Powder A 3,DentsCare LTDA,230419,3,53009,2258/2019,24/06/2019,SÃO PAULO,SP
764,Medidor Transmucoso Friccional,DentsCare,171415,1,8523,2019-041578938-016,27/08/2019,BELO HORIZONTE,MG
765,MEM10 MEROPENEM,Phadia Diagnósticos Ltda.,2608654,3,33123,021-11309/2019,30/10/2019,RIO DE JANEIRO,RJ
766,"MEROPENEM GEN 1G INJ CX C/ 1 FA VD TRANS X 20 ML (EMBHOSP)",MULTIFARMA COMERCIAL,25 CAIXA,-,"2019-026866789-001",43.623,-,BELO HORIZONTE,MG
767,MICRO CUBETAS CAIXA C/4000,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",369848,2,000027289,2976/2019,04/05/2019,GUARULHOS,SP
768,MICRO PIPETA PLAST VITROS DT,ORTHO CLINICAL DIAGNOSTICOS,11046224,10,27253,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
769,MICRO PIPETA PLAST.VITROS DT,"Ortho Clinical Diagnosticos do BrasilProdutos para Saude LTDA",11046224,10,000027253,2976/2019,04/05/2019,GUARULHOS,SP
770,MICROFT 30o,"DPA DISTRIBUIDORA PAULISTA DEARTIGOS MÉDICOS LTDA",000137,2,66640,3071/2019,23/07/2019,SÃO PAULO,SP
771,MIDAZOLAM  15MG/3ML,HIPOLABOR,AP-249-18,1 CX C/100 AMPOLAS,270883,2019/1097352,18/09/2019,SOMA PR HOSPITALAR,
772,MODELADOR NASAL,"SILIMED - INDÚSTRIA DE IMPLANTESLTDA",8571501,1 UNI,339795,0642019/252153-07,02/05/2019,Goiânia,GO
773,MODELADOR NASAL,"SILIMED - INDÚSTRIA DE IMPLANTESLTDA",8569124,1 UNI,339795,0642019/252153-07,02/05/2019,Goiânia,GO
774,"Módulo E-sCAiov-00, Português","CEMA Hospital Especializado Limitada/TBI Transportes Brasil Integrados Ltda.",SGV14392581HA,1,6208,271/2019,23/01/2018,SÃO PAULO,SP
775,"Módulo Multiparâmetros utilizado em monitoramento de pacientes paramedição e análise de respiração. Pressão arterial e temperatura. Não","CEMA Hospital Especializado Limitada/TBI Transportes Brasil Integrados Ltda.",8001973,1,6208,271/2019,23/01/2018,SÃO PAULO,SP
776,MODULO PMC LABUMAT II,ALERE S/A,PECAS,1,1988,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
777,MODULO PMC LABUMAT II,ALERE S/A,PECAS,1,1988,2976/2019 - 803/2019,04/05/2019,GUARULHOS,SP
778,MOLDE GEL LISO RED 375,"GES Araucária Com. Prod. Cirurg. Hosp.Ltda",7690220-010,1,51873,1155,06/09/2019,CURUTIBA,PR
779,MOLDE GEL LISO RED 375,"GES Araucária Com. Prod. Cirurg. Hosp.Ltda",7690220-010,1,51873,1155,06/09/2019,CURUTIBA,PR
780,MOLDE GEL LISO RED 450,"GES Araucária Com. Prod. Cirurg. Hosp.Ltda",7698213-031,1,51873,1155,06/09/2019,CURUTIBA,PR
781,MOLDE GEL LISO RED 450,"GES Araucária Com. Prod. Cirurg. Hosp.Ltda",7698213-031,1,51873,1155,06/09/2019,CURUTIBA,PR
782,Monitor de Paciente (Modelo: Carescape B650),"CEMA Hospital Especializado Limitada/TBI Transportes Brasil Integrados Ltda.",SK415341035HA,1,6208,271/2019,23/01/2018,SÃO PAULO,SP
783,MONITOR EV1000,EDWARDS LIFESCIENCES,EV070647,1,7510 e 42541,2019 0902 1907 031,03/09/2018,Caxias do Sul,RS
784,Monta Implante Short Contra-Ângulo,DentsCare,177343,1,8523,2019-041578938-024,27/08/2019,BELO HORIZONTE,MG
785,"Munhão Angulável Arcsys - 4,2x6x3,5mm - Demonstração",Dentscare,161302,1,143618,2019/215905,20/02/2019,Cutitiba,PR
786,"Munhão Angulável Arcsys 3x4x2,5mm",Dentscare,165077,1,143618,2019/215905,20/02/2019,Cutitiba,PR
787,"Munhão Angulável Arcsys 3x6x2,5mm",Dentscare,161695,1,143618,2019/215905,20/02/2019,Cutitiba,PR
Ordem,Produto*,Empresa*,No de Série/ Lote*,"Quantidade Roubada/ Furtada/Extraviada*",No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
788,"Munhão Angulável Arcsys 4,2x6x2,5mm",Dentscare,165900,1,143618,2019/215905,20/02/2019,Cutitiba,PR
789,Munhão não Angulável Arcsys 3x4x1mm,Dentscare,154171,1,143618,2019/215905,20/02/2019,Cutitiba,PR
790,Munhão não Angulável Arcsys 3x6x1mm,Dentscare,290416,1,143618,2019/215905,20/02/2019,Cutitiba,PR
791,"Munhão não Angulável Arcsys 4,2x6x1mm",Dentscare,230616,1,143618,2019/215905,20/02/2019,Cutitiba,PR
792,Nano P,DentsCare LTDA,300419,2,53009,2258/2019,24/06/2019,SÃO PAULO,SP
793,Nano P,DentsCare LTDA,300419,1,53009,2258/2019,24/06/2019,SÃO PAULO,SP
794,"Nanosynt 4x0,25g - 200 a 500 μm",Dentscare,164089,1,143618,2019/215905,20/02/2019,Cutitiba,PR
795,NO BREAK ESTABILIZADOR 2.0 KVA SE N- 2000c,REM INDUSTRIA E COMERCIO LTDA,242553,1,53764,803/2019,04/05/2019,UNICARGO,SP
796,NO BREAK ESTABILIZADOR 2.0 KVA SEM-2000C,REM INDUSTRIA E COMERCIO LTDA,,1,53764,2976/2019 - 809/2019,04/05/2019,Guarulhos,SP
797,OASYS -0.75-2.25/10(8.6) AST LENTE CON,JOHNSON & JOHNSON,B00PB8W0WD,1,3460249,NA,29/07/2019,SÃO PAULO-SP,-
798,OASYS -0.75-2.25/10(8.6) AST LENTE CON,JOHNSON & JOHNSON,B00PB8W0WR,1,3460248,NA,29/07/2019,SÃO PAULO-SP,-
799,OASYS -1.25-1.25/170(8.6) AST LENTE CON,JOHNSON & JOHNSON,B00RG9C0B7,1,3460249,NA,29/07/2019,SÃO PAULO-SP,-
800,OASYS -1.25-1.25/170(8.6) AST LENTE CON,JOHNSON & JOHNSON,B00R47X0Q9,1,3460249,NA,29/07/2019,SÃO PAULO-SP,-
801,OASYS -1.75-1.25/110(8.6) AST LENTE CON,JOHNSON & JOHNSON,B00RZZG00G,1,3580810,1214/2019,21/10/2019,SÃO PAULO,SP
